ID,satisfaction
27533,unsatisfied
73704,unsatisfied
45366,unsatisfied
120383,satisfied
30211,unsatisfied
75085,unsatisfied
108001,satisfied
37136,unsatisfied
15168,satisfied
91762,satisfied
15744,satisfied
46892,unsatisfied
35321,unsatisfied
72309,unsatisfied
20775,satisfied
103881,satisfied
61077,unsatisfied
26473,unsatisfied
111841,satisfied
39453,satisfied
113443,satisfied
45748,unsatisfied
5859,unsatisfied
40425,satisfied
93234,satisfied
112100,satisfied
37342,unsatisfied
127987,satisfied
55680,unsatisfied
23267,unsatisfied
25231,satisfied
83512,unsatisfied
60937,satisfied
94626,unsatisfied
56046,unsatisfied
69686,satisfied
87601,satisfied
6770,satisfied
99370,satisfied
72174,unsatisfied
24722,satisfied
23336,unsatisfied
21443,unsatisfied
57958,satisfied
44037,unsatisfied
29681,satisfied
3208,satisfied
94858,satisfied
109423,satisfied
61496,satisfied
83479,unsatisfied
94159,satisfied
20462,unsatisfied
79263,unsatisfied
108179,satisfied
73121,unsatisfied
71687,unsatisfied
54876,unsatisfied
97942,satisfied
119045,satisfied
100868,unsatisfied
92473,satisfied
123706,satisfied
73260,unsatisfied
311,satisfied
3737,satisfied
58415,unsatisfied
110902,satisfied
74562,unsatisfied
52335,satisfied
105736,satisfied
70657,unsatisfied
114155,satisfied
5768,unsatisfied
12053,satisfied
4701,satisfied
264,satisfied
102856,satisfied
94019,satisfied
69530,unsatisfied
71345,unsatisfied
103739,unsatisfied
105092,satisfied
95782,satisfied
23190,satisfied
81487,unsatisfied
8332,satisfied
90345,satisfied
28041,unsatisfied
89741,satisfied
55204,unsatisfied
64004,satisfied
77885,satisfied
42836,unsatisfied
91704,satisfied
26853,unsatisfied
16121,unsatisfied
94465,satisfied
40694,satisfied
38906,satisfied
116713,satisfied
86912,unsatisfied
25077,satisfied
37535,satisfied
43542,unsatisfied
10359,unsatisfied
55350,unsatisfied
107081,satisfied
29077,satisfied
66121,unsatisfied
56968,satisfied
42011,unsatisfied
47088,unsatisfied
2551,unsatisfied
27578,satisfied
66572,unsatisfied
17795,satisfied
126715,satisfied
19250,unsatisfied
59885,satisfied
117314,satisfied
47836,unsatisfied
108922,satisfied
99435,unsatisfied
129571,satisfied
60899,unsatisfied
48028,unsatisfied
5083,satisfied
52990,unsatisfied
83531,unsatisfied
53665,unsatisfied
27052,unsatisfied
13347,unsatisfied
76088,unsatisfied
27000,satisfied
128689,satisfied
52808,unsatisfied
86436,satisfied
98829,satisfied
128247,satisfied
7206,satisfied
71646,unsatisfied
51097,unsatisfied
71831,satisfied
97010,satisfied
68535,unsatisfied
74529,unsatisfied
81466,satisfied
128357,satisfied
94450,satisfied
108030,satisfied
125190,satisfied
58571,satisfied
119728,satisfied
86175,unsatisfied
19828,satisfied
89714,satisfied
11663,satisfied
121805,satisfied
12593,satisfied
20898,satisfied
92693,satisfied
50261,unsatisfied
34230,unsatisfied
44639,unsatisfied
97748,satisfied
50932,unsatisfied
85682,satisfied
97708,unsatisfied
90318,satisfied
65457,satisfied
70174,unsatisfied
41911,unsatisfied
91404,satisfied
41864,unsatisfied
44867,unsatisfied
19222,unsatisfied
55161,unsatisfied
20290,unsatisfied
75656,satisfied
57098,satisfied
58105,unsatisfied
1559,satisfied
85967,unsatisfied
41875,unsatisfied
30019,unsatisfied
34154,unsatisfied
46318,unsatisfied
56767,unsatisfied
75781,unsatisfied
55638,unsatisfied
98982,satisfied
54300,unsatisfied
76538,satisfied
19821,unsatisfied
40306,satisfied
18947,unsatisfied
108729,satisfied
56299,unsatisfied
16770,unsatisfied
125854,satisfied
108806,satisfied
34878,unsatisfied
33624,satisfied
36999,unsatisfied
69007,unsatisfied
58839,satisfied
114417,satisfied
62923,satisfied
119865,satisfied
102843,unsatisfied
97475,satisfied
125158,satisfied
35318,unsatisfied
47336,unsatisfied
73574,unsatisfied
32077,satisfied
65471,satisfied
27647,satisfied
49889,unsatisfied
64582,satisfied
128705,satisfied
55453,unsatisfied
27724,unsatisfied
61641,satisfied
8865,satisfied
19891,unsatisfied
96581,satisfied
112458,satisfied
114309,satisfied
97960,unsatisfied
2612,unsatisfied
36301,unsatisfied
103257,satisfied
97413,satisfied
39282,satisfied
46344,unsatisfied
63981,satisfied
108426,satisfied
124724,satisfied
49221,unsatisfied
5474,unsatisfied
52946,unsatisfied
25769,unsatisfied
54509,unsatisfied
32985,unsatisfied
41555,unsatisfied
101301,satisfied
98770,satisfied
102366,satisfied
113458,satisfied
104773,satisfied
46989,unsatisfied
20904,satisfied
65524,satisfied
28765,unsatisfied
27740,satisfied
84663,unsatisfied
106577,satisfied
111543,satisfied
22547,satisfied
97570,satisfied
35354,satisfied
8658,satisfied
1296,unsatisfied
70679,unsatisfied
58794,satisfied
12062,unsatisfied
82389,unsatisfied
85205,unsatisfied
28797,unsatisfied
106007,satisfied
97154,satisfied
124763,satisfied
30511,satisfied
112213,satisfied
21508,satisfied
32420,unsatisfied
97907,satisfied
74666,unsatisfied
29193,satisfied
12494,satisfied
46742,unsatisfied
19721,satisfied
16730,satisfied
110659,satisfied
27170,satisfied
53628,unsatisfied
118109,satisfied
128477,satisfied
118832,satisfied
38040,satisfied
94286,satisfied
9769,satisfied
38059,satisfied
112725,satisfied
22659,unsatisfied
77488,satisfied
12226,unsatisfied
124109,satisfied
17675,unsatisfied
118900,satisfied
58714,satisfied
13289,unsatisfied
29367,satisfied
52556,unsatisfied
87049,satisfied
98692,unsatisfied
83554,satisfied
109018,satisfied
11634,unsatisfied
27291,unsatisfied
67443,unsatisfied
40079,satisfied
75467,unsatisfied
85531,unsatisfied
121310,satisfied
190,satisfied
96250,satisfied
83176,satisfied
76712,unsatisfied
99973,unsatisfied
26650,unsatisfied
25119,satisfied
52157,unsatisfied
83542,unsatisfied
28974,unsatisfied
36053,unsatisfied
101126,satisfied
80598,unsatisfied
76271,unsatisfied
15214,satisfied
51705,unsatisfied
104554,unsatisfied
120064,satisfied
106590,unsatisfied
100412,satisfied
46506,unsatisfied
58534,satisfied
61533,satisfied
99241,satisfied
4033,unsatisfied
57967,unsatisfied
20184,satisfied
109736,satisfied
84422,unsatisfied
18706,satisfied
85263,unsatisfied
14012,satisfied
53060,unsatisfied
65864,unsatisfied
27705,unsatisfied
85843,unsatisfied
54281,unsatisfied
112046,satisfied
13158,unsatisfied
28512,satisfied
5341,satisfied
37529,unsatisfied
107397,satisfied
110383,satisfied
123755,satisfied
6147,unsatisfied
92978,satisfied
77912,satisfied
4228,satisfied
36533,unsatisfied
41940,unsatisfied
42422,unsatisfied
86401,satisfied
54517,unsatisfied
95158,satisfied
4106,satisfied
40168,satisfied
69668,satisfied
109739,satisfied
2641,satisfied
39368,satisfied
99979,satisfied
118951,satisfied
44884,unsatisfied
67741,unsatisfied
37808,unsatisfied
60675,satisfied
112470,satisfied
126894,satisfied
84660,satisfied
128812,satisfied
110471,satisfied
16317,unsatisfied
106129,satisfied
67448,unsatisfied
97139,satisfied
60497,satisfied
69524,unsatisfied
40020,satisfied
126292,satisfied
118276,satisfied
62149,satisfied
107418,satisfied
88672,satisfied
10060,satisfied
56955,satisfied
105324,satisfied
86859,unsatisfied
13444,unsatisfied
30362,satisfied
25058,satisfied
99145,unsatisfied
68745,unsatisfied
20047,unsatisfied
110563,satisfied
68820,unsatisfied
98332,satisfied
5559,unsatisfied
89284,satisfied
69556,unsatisfied
76275,satisfied
36392,satisfied
2549,satisfied
27106,satisfied
73976,unsatisfied
84529,satisfied
119432,satisfied
53879,unsatisfied
1141,unsatisfied
60755,unsatisfied
93496,satisfied
55021,unsatisfied
83003,unsatisfied
56184,unsatisfied
84003,unsatisfied
56089,unsatisfied
49713,unsatisfied
34126,satisfied
81739,satisfied
61016,satisfied
129744,unsatisfied
46836,unsatisfied
99945,satisfied
50018,unsatisfied
54448,unsatisfied
51038,unsatisfied
126460,satisfied
118120,satisfied
115093,satisfied
50454,unsatisfied
87923,satisfied
114275,satisfied
30402,satisfied
88149,satisfied
35904,satisfied
102032,unsatisfied
82339,satisfied
46387,unsatisfied
51780,unsatisfied
63647,satisfied
66918,unsatisfied
72595,unsatisfied
86929,unsatisfied
89833,satisfied
81579,unsatisfied
92681,satisfied
54341,unsatisfied
8947,satisfied
123088,satisfied
110868,satisfied
59610,unsatisfied
113557,satisfied
128830,satisfied
7022,satisfied
113383,satisfied
7537,satisfied
96649,unsatisfied
129312,satisfied
21571,satisfied
127267,satisfied
60852,unsatisfied
73638,unsatisfied
18868,satisfied
122245,satisfied
98287,satisfied
129294,satisfied
35605,unsatisfied
37165,unsatisfied
73303,unsatisfied
77865,satisfied
868,unsatisfied
108396,satisfied
89116,satisfied
46518,unsatisfied
45338,unsatisfied
102313,satisfied
50940,unsatisfied
43107,unsatisfied
48996,unsatisfied
105208,satisfied
8341,satisfied
91418,satisfied
56602,satisfied
58348,satisfied
49197,unsatisfied
35863,satisfied
121384,satisfied
86038,unsatisfied
1563,satisfied
120863,satisfied
78496,unsatisfied
81469,satisfied
2305,unsatisfied
98521,satisfied
29554,unsatisfied
86850,unsatisfied
101380,satisfied
9494,unsatisfied
70557,satisfied
39780,satisfied
83227,unsatisfied
63467,satisfied
30790,satisfied
21230,satisfied
79374,unsatisfied
116720,satisfied
6309,satisfied
90476,satisfied
31686,unsatisfied
111807,satisfied
78535,unsatisfied
114145,satisfied
16655,unsatisfied
9867,unsatisfied
17683,satisfied
17198,satisfied
111392,satisfied
110260,satisfied
110066,satisfied
41005,unsatisfied
31663,unsatisfied
50600,unsatisfied
17819,unsatisfied
41231,unsatisfied
87293,unsatisfied
96527,satisfied
127324,satisfied
111752,satisfied
65160,satisfied
3846,satisfied
126012,satisfied
92994,satisfied
28317,satisfied
85700,unsatisfied
123177,satisfied
116374,satisfied
68775,unsatisfied
8099,satisfied
99389,satisfied
20110,unsatisfied
21679,satisfied
128209,satisfied
83965,unsatisfied
79997,satisfied
87523,satisfied
3944,unsatisfied
14328,unsatisfied
72886,satisfied
127511,satisfied
55287,unsatisfied
91804,satisfied
30947,unsatisfied
21878,satisfied
101499,satisfied
70637,unsatisfied
1027,satisfied
97750,unsatisfied
80887,satisfied
78888,satisfied
28080,unsatisfied
109222,satisfied
114749,satisfied
65926,unsatisfied
40722,satisfied
111874,satisfied
20208,satisfied
81300,unsatisfied
67175,unsatisfied
103272,satisfied
11250,unsatisfied
37747,unsatisfied
112399,satisfied
82188,satisfied
15599,unsatisfied
100819,unsatisfied
89716,satisfied
44611,unsatisfied
102859,satisfied
80724,satisfied
22342,satisfied
41023,unsatisfied
127768,satisfied
108374,satisfied
101118,satisfied
82087,satisfied
94281,satisfied
93558,satisfied
68749,unsatisfied
101934,satisfied
103847,satisfied
109094,satisfied
125695,satisfied
27080,unsatisfied
9820,satisfied
27278,unsatisfied
141,satisfied
21924,unsatisfied
33764,unsatisfied
943,satisfied
9279,unsatisfied
37262,unsatisfied
90304,satisfied
68088,unsatisfied
112238,satisfied
40134,satisfied
121421,satisfied
38635,satisfied
85883,unsatisfied
33841,satisfied
46427,unsatisfied
35679,satisfied
51553,unsatisfied
81073,unsatisfied
43880,unsatisfied
53143,unsatisfied
119119,satisfied
82738,unsatisfied
81584,unsatisfied
36274,unsatisfied
91495,satisfied
28890,satisfied
3499,satisfied
13637,satisfied
94875,satisfied
57936,unsatisfied
19401,unsatisfied
49822,unsatisfied
113803,satisfied
62031,satisfied
127894,satisfied
6218,satisfied
112976,satisfied
24396,unsatisfied
53573,unsatisfied
128122,satisfied
97332,satisfied
21480,satisfied
34651,satisfied
30523,satisfied
67880,unsatisfied
83344,unsatisfied
15702,satisfied
128402,satisfied
39962,satisfied
95984,satisfied
48251,unsatisfied
14366,unsatisfied
78646,unsatisfied
6159,satisfied
52522,unsatisfied
64371,satisfied
112956,satisfied
105937,satisfied
108372,satisfied
116480,satisfied
114795,satisfied
55653,unsatisfied
30558,unsatisfied
25583,satisfied
101470,satisfied
1098,unsatisfied
92154,satisfied
89330,satisfied
17167,unsatisfied
80857,satisfied
30326,unsatisfied
121256,satisfied
58262,satisfied
15228,satisfied
89912,unsatisfied
53223,unsatisfied
83770,unsatisfied
7324,satisfied
106162,satisfied
30514,unsatisfied
12951,satisfied
106542,unsatisfied
86588,unsatisfied
75911,satisfied
100502,satisfied
120000,satisfied
16570,unsatisfied
120387,satisfied
93612,unsatisfied
92958,satisfied
58456,unsatisfied
12563,satisfied
78601,unsatisfied
87466,satisfied
56736,satisfied
4517,satisfied
54133,unsatisfied
71484,unsatisfied
63295,satisfied
19045,unsatisfied
2284,unsatisfied
87835,satisfied
100326,unsatisfied
45607,unsatisfied
63636,satisfied
8436,satisfied
93894,satisfied
92732,satisfied
40874,unsatisfied
67975,unsatisfied
107145,satisfied
122309,satisfied
43929,unsatisfied
56370,unsatisfied
65095,satisfied
54137,unsatisfied
46496,unsatisfied
81400,unsatisfied
62749,satisfied
123099,satisfied
244,satisfied
30944,unsatisfied
54608,unsatisfied
23011,unsatisfied
37621,unsatisfied
65145,satisfied
50487,unsatisfied
42727,unsatisfied
63370,satisfied
77491,satisfied
104921,satisfied
65801,unsatisfied
79051,unsatisfied
73529,unsatisfied
56077,unsatisfied
102454,satisfied
5445,unsatisfied
101961,unsatisfied
41975,unsatisfied
93864,satisfied
116833,satisfied
28383,unsatisfied
61391,satisfied
13530,unsatisfied
100605,satisfied
36488,unsatisfied
54735,unsatisfied
90402,satisfied
64593,satisfied
126172,satisfied
16628,satisfied
64960,satisfied
719,satisfied
20027,satisfied
5506,unsatisfied
71059,satisfied
49829,unsatisfied
21003,satisfied
97483,satisfied
15273,satisfied
67186,unsatisfied
24757,satisfied
96737,unsatisfied
46497,unsatisfied
1822,satisfied
61982,satisfied
79813,satisfied
67551,unsatisfied
112375,satisfied
40554,satisfied
108762,satisfied
109071,satisfied
54919,unsatisfied
80230,satisfied
44315,unsatisfied
57429,satisfied
31104,unsatisfied
23375,satisfied
80969,unsatisfied
99953,satisfied
50298,unsatisfied
18876,unsatisfied
16136,satisfied
14447,satisfied
65905,unsatisfied
63510,satisfied
96848,satisfied
82683,unsatisfied
7835,satisfied
37734,unsatisfied
14906,satisfied
9552,unsatisfied
7980,satisfied
129110,satisfied
3551,satisfied
21429,satisfied
121109,satisfied
28688,satisfied
49895,unsatisfied
127973,satisfied
2371,unsatisfied
1626,satisfied
16405,unsatisfied
33819,unsatisfied
67559,unsatisfied
100351,satisfied
18523,satisfied
114576,satisfied
3479,satisfied
103729,satisfied
21179,unsatisfied
60975,unsatisfied
125201,satisfied
87918,satisfied
8142,unsatisfied
3631,satisfied
27193,unsatisfied
97555,unsatisfied
44343,unsatisfied
44127,unsatisfied
62253,satisfied
13336,satisfied
5043,satisfied
56679,satisfied
69039,unsatisfied
106696,satisfied
10656,unsatisfied
42684,unsatisfied
129346,satisfied
56851,satisfied
71234,unsatisfied
115980,satisfied
24495,satisfied
125566,satisfied
70884,satisfied
92710,satisfied
31116,unsatisfied
58404,unsatisfied
99100,satisfied
122412,satisfied
118437,satisfied
108389,satisfied
80560,satisfied
16062,satisfied
28000,satisfied
97744,satisfied
2898,satisfied
56516,unsatisfied
24389,unsatisfied
28013,satisfied
38133,unsatisfied
65776,satisfied
65504,satisfied
117664,satisfied
76055,unsatisfied
34625,unsatisfied
97142,satisfied
53085,unsatisfied
23665,satisfied
1799,satisfied
32121,satisfied
69261,unsatisfied
44362,unsatisfied
50399,unsatisfied
46126,unsatisfied
26991,unsatisfied
7557,unsatisfied
98959,satisfied
69508,unsatisfied
59650,unsatisfied
46295,unsatisfied
16109,unsatisfied
116396,satisfied
107906,satisfied
22138,unsatisfied
817,satisfied
67518,unsatisfied
112414,satisfied
43027,unsatisfied
58923,unsatisfied
116683,satisfied
53638,unsatisfied
34145,satisfied
30342,unsatisfied
13057,satisfied
113633,satisfied
103503,satisfied
34382,unsatisfied
25661,satisfied
115825,satisfied
53818,unsatisfied
90095,satisfied
95064,unsatisfied
67554,unsatisfied
125206,satisfied
124579,satisfied
34573,unsatisfied
25117,unsatisfied
103564,satisfied
8457,unsatisfied
104714,unsatisfied
73314,unsatisfied
124589,satisfied
68059,unsatisfied
60907,satisfied
107677,satisfied
29021,unsatisfied
15172,unsatisfied
23603,unsatisfied
59445,satisfied
119670,satisfied
103606,satisfied
11357,unsatisfied
97251,satisfied
16459,unsatisfied
126048,satisfied
20471,satisfied
89229,satisfied
3384,unsatisfied
115209,satisfied
71661,unsatisfied
89243,unsatisfied
16006,unsatisfied
127619,satisfied
33193,unsatisfied
4159,unsatisfied
37374,unsatisfied
1239,satisfied
97127,satisfied
128429,satisfied
20038,unsatisfied
10628,satisfied
5637,unsatisfied
89560,satisfied
30917,unsatisfied
11143,satisfied
12288,unsatisfied
101228,unsatisfied
71246,unsatisfied
52462,unsatisfied
117533,satisfied
80844,satisfied
70781,satisfied
10751,satisfied
76874,unsatisfied
65084,satisfied
103,satisfied
64186,satisfied
24243,unsatisfied
2496,satisfied
123043,satisfied
64554,satisfied
120311,satisfied
75005,unsatisfied
97598,satisfied
59173,satisfied
51829,unsatisfied
2083,unsatisfied
2478,satisfied
127003,satisfied
73537,unsatisfied
46454,unsatisfied
71958,unsatisfied
43350,unsatisfied
56059,unsatisfied
30093,unsatisfied
54611,unsatisfied
64939,satisfied
98851,satisfied
95316,satisfied
27481,satisfied
93607,satisfied
126426,satisfied
48318,unsatisfied
71399,satisfied
3410,unsatisfied
24247,satisfied
125746,satisfied
47986,unsatisfied
78272,unsatisfied
25449,satisfied
104279,satisfied
61376,satisfied
24764,satisfied
36969,satisfied
9379,unsatisfied
94985,satisfied
19145,satisfied
11015,unsatisfied
23931,satisfied
52715,unsatisfied
118316,satisfied
17895,satisfied
115785,satisfied
1442,unsatisfied
98514,satisfied
1560,unsatisfied
95433,satisfied
105096,satisfied
2390,unsatisfied
65569,satisfied
2683,unsatisfied
39760,satisfied
127436,satisfied
96579,satisfied
69437,unsatisfied
81825,unsatisfied
86648,satisfied
28831,unsatisfied
75263,unsatisfied
27980,unsatisfied
122786,satisfied
32553,unsatisfied
110318,unsatisfied
116246,satisfied
75043,unsatisfied
28434,satisfied
127092,satisfied
77659,satisfied
96726,satisfied
87831,satisfied
95547,satisfied
54432,unsatisfied
38037,satisfied
24797,unsatisfied
12173,satisfied
88609,satisfied
124865,satisfied
29868,satisfied
10867,satisfied
105741,satisfied
15643,unsatisfied
75906,unsatisfied
95230,satisfied
18584,unsatisfied
44568,unsatisfied
15002,unsatisfied
40714,satisfied
42366,unsatisfied
42416,unsatisfied
77723,unsatisfied
34063,unsatisfied
82034,unsatisfied
81161,unsatisfied
112689,satisfied
120825,satisfied
58499,satisfied
123971,satisfied
52862,unsatisfied
43361,unsatisfied
68982,unsatisfied
102098,satisfied
52844,unsatisfied
60786,satisfied
116545,satisfied
35043,unsatisfied
128097,satisfied
91009,satisfied
15434,satisfied
117514,satisfied
41248,unsatisfied
9956,satisfied
77501,satisfied
105309,satisfied
122620,satisfied
125307,satisfied
37901,satisfied
12971,unsatisfied
91500,satisfied
54499,unsatisfied
51022,unsatisfied
23719,satisfied
31539,unsatisfied
84930,unsatisfied
115792,satisfied
67134,unsatisfied
44537,unsatisfied
91257,satisfied
106667,satisfied
55091,unsatisfied
95639,satisfied
92337,satisfied
109866,satisfied
5324,satisfied
112355,satisfied
68795,unsatisfied
33142,satisfied
33351,unsatisfied
18601,unsatisfied
129245,satisfied
118952,satisfied
67893,unsatisfied
80291,unsatisfied
19316,satisfied
35297,unsatisfied
114263,satisfied
89421,satisfied
68141,unsatisfied
73659,satisfied
95304,satisfied
21616,satisfied
96085,satisfied
105529,satisfied
15342,satisfied
96050,satisfied
36213,unsatisfied
94356,satisfied
79794,satisfied
121537,satisfied
120919,satisfied
23183,satisfied
41332,unsatisfied
29099,unsatisfied
59737,satisfied
109886,satisfied
19708,unsatisfied
2236,unsatisfied
80664,satisfied
92525,satisfied
61560,satisfied
118925,satisfied
125102,satisfied
14390,unsatisfied
52937,unsatisfied
104642,satisfied
45586,unsatisfied
64936,satisfied
22255,unsatisfied
66901,unsatisfied
60633,unsatisfied
26515,satisfied
25787,satisfied
57691,unsatisfied
117441,satisfied
107226,satisfied
92573,satisfied
77078,unsatisfied
79339,unsatisfied
61124,satisfied
95606,satisfied
102381,satisfied
40291,satisfied
41714,unsatisfied
56054,unsatisfied
98880,satisfied
98793,satisfied
8816,unsatisfied
103780,unsatisfied
112658,satisfied
40821,satisfied
73617,unsatisfied
32906,unsatisfied
17393,unsatisfied
23045,unsatisfied
18506,satisfied
73361,unsatisfied
109891,satisfied
66797,unsatisfied
91036,satisfied
85206,unsatisfied
48701,unsatisfied
9889,unsatisfied
126516,satisfied
76217,satisfied
83891,unsatisfied
81008,unsatisfied
16582,satisfied
32537,unsatisfied
44001,unsatisfied
1767,satisfied
93497,unsatisfied
89858,satisfied
64206,satisfied
116140,satisfied
17516,satisfied
24832,satisfied
8148,satisfied
55442,unsatisfied
65485,satisfied
100430,unsatisfied
11960,unsatisfied
79412,unsatisfied
56464,unsatisfied
105220,satisfied
90878,satisfied
37368,unsatisfied
7167,unsatisfied
18648,satisfied
52166,unsatisfied
74931,unsatisfied
54198,unsatisfied
106081,satisfied
26627,satisfied
5359,unsatisfied
50580,unsatisfied
6913,unsatisfied
63817,satisfied
27951,satisfied
96959,satisfied
41939,unsatisfied
81463,unsatisfied
38819,satisfied
79386,unsatisfied
11428,satisfied
24066,unsatisfied
3171,satisfied
56320,unsatisfied
127386,satisfied
55940,unsatisfied
23933,satisfied
27228,satisfied
40298,satisfied
87696,satisfied
44138,unsatisfied
52079,unsatisfied
39097,satisfied
96347,satisfied
85300,unsatisfied
88223,unsatisfied
81348,unsatisfied
63005,satisfied
118730,satisfied
19492,satisfied
17144,unsatisfied
36229,unsatisfied
7257,satisfied
52057,unsatisfied
53811,unsatisfied
70591,satisfied
73577,unsatisfied
40033,satisfied
88805,satisfied
17573,satisfied
25691,unsatisfied
47544,unsatisfied
82508,satisfied
113151,satisfied
51791,unsatisfied
27158,unsatisfied
111020,satisfied
55974,unsatisfied
68934,unsatisfied
20063,satisfied
57121,unsatisfied
5693,unsatisfied
122304,satisfied
106712,satisfied
113534,satisfied
41247,unsatisfied
67767,unsatisfied
117905,satisfied
127282,satisfied
42500,unsatisfied
86317,unsatisfied
37950,unsatisfied
25639,unsatisfied
76795,satisfied
78289,unsatisfied
125864,satisfied
23084,unsatisfied
17669,satisfied
37321,unsatisfied
94057,satisfied
47419,unsatisfied
76514,satisfied
24960,unsatisfied
49877,unsatisfied
102213,satisfied
8634,unsatisfied
43371,unsatisfied
21563,satisfied
6586,unsatisfied
107607,satisfied
87239,unsatisfied
82531,unsatisfied
73399,satisfied
106072,satisfied
36742,satisfied
8996,satisfied
36471,satisfied
106075,satisfied
32888,unsatisfied
68636,unsatisfied
118708,satisfied
6546,unsatisfied
117828,satisfied
38084,unsatisfied
75524,unsatisfied
118837,satisfied
119204,satisfied
86063,unsatisfied
28791,unsatisfied
36245,satisfied
81067,unsatisfied
6065,satisfied
51621,unsatisfied
74168,satisfied
16535,unsatisfied
128052,satisfied
127759,satisfied
128810,satisfied
14938,unsatisfied
76891,satisfied
16277,satisfied
38465,satisfied
95219,satisfied
18501,unsatisfied
85378,satisfied
65622,satisfied
70355,unsatisfied
49261,unsatisfied
115476,satisfied
9817,unsatisfied
80049,satisfied
27149,unsatisfied
28131,satisfied
26612,satisfied
33938,unsatisfied
108225,satisfied
98220,satisfied
63610,satisfied
73428,unsatisfied
35232,unsatisfied
9559,satisfied
2538,satisfied
124530,satisfied
95617,satisfied
1365,unsatisfied
133,satisfied
55462,unsatisfied
83139,unsatisfied
104509,satisfied
51409,unsatisfied
92480,satisfied
121054,satisfied
79212,unsatisfied
40996,unsatisfied
35836,unsatisfied
49818,unsatisfied
125723,satisfied
58174,unsatisfied
45982,unsatisfied
17348,satisfied
88165,satisfied
115114,satisfied
7658,satisfied
45230,unsatisfied
73258,satisfied
19939,satisfied
62693,satisfied
103364,satisfied
27941,unsatisfied
91221,satisfied
53544,unsatisfied
84543,satisfied
116371,satisfied
107187,satisfied
95751,satisfied
87843,satisfied
62473,satisfied
47031,unsatisfied
118000,satisfied
120413,satisfied
111120,satisfied
2053,satisfied
105967,satisfied
52294,unsatisfied
68280,unsatisfied
1376,unsatisfied
53802,unsatisfied
59079,unsatisfied
75001,unsatisfied
66755,unsatisfied
104660,unsatisfied
70546,unsatisfied
73506,unsatisfied
9092,satisfied
98321,satisfied
50536,unsatisfied
95794,satisfied
10117,satisfied
105666,satisfied
105934,satisfied
129588,satisfied
59535,unsatisfied
12444,unsatisfied
39901,satisfied
57478,satisfied
117144,satisfied
68646,unsatisfied
97640,satisfied
63614,satisfied
93974,satisfied
89800,satisfied
51400,unsatisfied
57415,satisfied
75560,unsatisfied
61470,satisfied
38556,satisfied
102668,satisfied
42126,unsatisfied
53794,unsatisfied
89885,satisfied
109576,satisfied
75967,satisfied
13529,satisfied
115292,satisfied
19971,unsatisfied
97774,satisfied
42348,satisfied
36984,unsatisfied
118153,satisfied
70120,unsatisfied
57426,unsatisfied
127390,satisfied
93415,unsatisfied
8795,satisfied
39754,satisfied
22495,satisfied
89869,satisfied
128362,satisfied
122547,satisfied
79898,satisfied
44782,unsatisfied
44696,unsatisfied
71892,unsatisfied
123979,satisfied
85886,satisfied
59801,satisfied
49178,unsatisfied
21041,satisfied
8749,satisfied
75134,satisfied
113059,satisfied
46099,unsatisfied
17888,unsatisfied
110614,satisfied
30577,satisfied
68098,unsatisfied
70641,satisfied
99191,unsatisfied
56454,unsatisfied
15949,satisfied
5418,satisfied
126527,satisfied
10504,unsatisfied
105030,satisfied
10885,unsatisfied
84472,unsatisfied
43484,unsatisfied
50499,unsatisfied
129020,satisfied
33353,unsatisfied
59560,unsatisfied
45066,unsatisfied
86789,unsatisfied
17261,satisfied
116483,satisfied
72061,unsatisfied
17482,satisfied
9215,unsatisfied
77921,unsatisfied
23474,unsatisfied
122966,satisfied
119795,satisfied
13023,satisfied
127432,satisfied
19568,satisfied
17232,satisfied
38370,unsatisfied
93418,satisfied
35059,unsatisfied
102497,satisfied
47343,unsatisfied
95591,satisfied
48665,unsatisfied
33745,satisfied
126585,satisfied
24010,unsatisfied
4098,unsatisfied
57258,satisfied
89527,satisfied
55630,unsatisfied
87788,satisfied
78219,unsatisfied
112574,satisfied
90638,satisfied
108482,satisfied
18344,unsatisfied
31411,unsatisfied
81757,unsatisfied
10552,unsatisfied
27665,satisfied
80267,unsatisfied
27417,unsatisfied
49786,unsatisfied
49597,unsatisfied
73706,satisfied
39736,satisfied
48542,unsatisfied
24641,unsatisfied
81265,unsatisfied
16098,satisfied
26893,satisfied
15713,satisfied
105182,satisfied
12272,unsatisfied
106230,satisfied
121707,satisfied
103567,satisfied
68378,unsatisfied
121288,satisfied
62774,satisfied
51095,unsatisfied
85759,unsatisfied
85676,unsatisfied
26992,unsatisfied
73610,unsatisfied
121747,satisfied
71589,unsatisfied
113936,satisfied
82042,unsatisfied
129332,satisfied
9790,satisfied
81743,unsatisfied
41352,unsatisfied
24086,unsatisfied
108980,satisfied
8621,satisfied
40250,satisfied
65565,satisfied
5767,satisfied
28970,unsatisfied
60621,satisfied
62373,satisfied
104982,satisfied
20306,satisfied
73182,unsatisfied
3106,satisfied
96443,satisfied
23212,satisfied
45624,unsatisfied
27110,satisfied
31489,unsatisfied
114830,satisfied
37486,satisfied
5675,unsatisfied
52661,unsatisfied
14294,satisfied
32103,unsatisfied
4210,satisfied
14789,satisfied
18938,satisfied
73769,satisfied
45389,unsatisfied
13046,satisfied
115786,satisfied
78537,unsatisfied
43396,unsatisfied
38764,satisfied
48246,unsatisfied
61583,satisfied
93129,satisfied
82448,unsatisfied
33294,satisfied
