ID,satisfaction
1189,dissatisfied
69089,dissatisfied
6491,satisfied
127988,satisfied
58007,satisfied
27475,dissatisfied
72532,dissatisfied
30539,satisfied
17451,dissatisfied
25794,satisfied
72707,dissatisfied
96156,satisfied
13876,satisfied
41579,dissatisfied
117425,satisfied
27533,dissatisfied
73704,dissatisfied
45366,satisfied
120383,satisfied
30211,satisfied
75085,satisfied
108001,satisfied
37136,dissatisfied
15168,satisfied
91762,satisfied
15744,satisfied
46892,satisfied
35321,dissatisfied
72309,dissatisfied
20775,satisfied
103881,satisfied
61077,dissatisfied
26473,satisfied
111841,satisfied
39453,dissatisfied
113443,satisfied
45748,dissatisfied
5859,dissatisfied
40425,dissatisfied
93234,dissatisfied
112100,satisfied
37342,dissatisfied
127987,satisfied
55680,dissatisfied
23267,satisfied
25231,satisfied
83512,dissatisfied
60937,dissatisfied
94626,satisfied
56046,dissatisfied
69686,dissatisfied
87601,satisfied
6770,satisfied
99370,satisfied
72174,dissatisfied
24722,satisfied
23336,dissatisfied
21443,dissatisfied
57958,satisfied
44037,dissatisfied
29681,satisfied
3208,satisfied
94858,satisfied
109423,satisfied
61496,satisfied
83479,satisfied
94159,satisfied
20462,dissatisfied
79263,dissatisfied
108179,satisfied
73121,dissatisfied
71687,dissatisfied
54876,dissatisfied
97942,satisfied
119045,satisfied
100868,satisfied
92473,satisfied
123706,satisfied
73260,satisfied
311,dissatisfied
3737,satisfied
58415,satisfied
110902,satisfied
74562,dissatisfied
52335,dissatisfied
105736,satisfied
70657,dissatisfied
114155,satisfied
5768,dissatisfied
12053,satisfied
4701,satisfied
264,dissatisfied
102856,satisfied
94019,satisfied
69530,satisfied
71345,dissatisfied
103739,satisfied
105092,satisfied
95782,dissatisfied
23190,satisfied
81487,satisfied
8332,dissatisfied
90345,satisfied
28041,satisfied
89741,satisfied
55204,dissatisfied
64004,satisfied
77885,dissatisfied
42836,dissatisfied
91704,satisfied
26853,dissatisfied
16121,dissatisfied
94465,satisfied
40694,satisfied
38906,dissatisfied
116713,satisfied
86912,dissatisfied
25077,satisfied
37535,satisfied
43542,dissatisfied
10359,dissatisfied
55350,dissatisfied
107081,satisfied
29077,satisfied
66121,dissatisfied
56968,dissatisfied
42011,dissatisfied
47088,dissatisfied
2551,satisfied
27578,satisfied
66572,dissatisfied
17795,satisfied
126715,satisfied
19250,dissatisfied
59885,satisfied
117314,satisfied
47836,satisfied
108922,satisfied
99435,satisfied
129571,satisfied
60899,satisfied
48028,satisfied
5083,satisfied
52990,satisfied
83531,dissatisfied
53665,dissatisfied
27052,dissatisfied
13347,dissatisfied
76088,dissatisfied
27000,satisfied
128689,satisfied
52808,dissatisfied
86436,satisfied
98829,dissatisfied
128247,satisfied
7206,satisfied
71646,dissatisfied
51097,satisfied
71831,satisfied
97010,satisfied
68535,dissatisfied
74529,dissatisfied
81466,satisfied
128357,satisfied
94450,dissatisfied
108030,satisfied
125190,satisfied
58571,satisfied
119728,dissatisfied
86175,satisfied
19828,satisfied
89714,satisfied
11663,satisfied
121805,satisfied
12593,satisfied
20898,satisfied
92693,dissatisfied
50261,dissatisfied
34230,dissatisfied
44639,satisfied
97748,satisfied
50932,satisfied
85682,satisfied
97708,satisfied
90318,satisfied
65457,satisfied
70174,satisfied
41911,dissatisfied
91404,satisfied
41864,dissatisfied
44867,satisfied
19222,dissatisfied
55161,dissatisfied
20290,satisfied
75656,dissatisfied
57098,satisfied
58105,satisfied
1559,dissatisfied
85967,dissatisfied
41875,dissatisfied
30019,dissatisfied
34154,dissatisfied
46318,satisfied
56767,satisfied
75781,dissatisfied
55638,dissatisfied
98982,satisfied
54300,dissatisfied
76538,dissatisfied
19821,dissatisfied
40306,dissatisfied
18947,dissatisfied
108729,satisfied
56299,dissatisfied
16770,dissatisfied
125854,satisfied
108806,dissatisfied
34878,satisfied
33624,satisfied
36999,dissatisfied
69007,dissatisfied
58839,satisfied
114417,dissatisfied
62923,satisfied
119865,dissatisfied
102843,dissatisfied
97475,satisfied
125158,satisfied
35318,satisfied
47336,satisfied
73574,satisfied
32077,satisfied
65471,satisfied
27647,satisfied
49889,dissatisfied
64582,dissatisfied
128705,dissatisfied
55453,dissatisfied
27724,dissatisfied
61641,satisfied
8865,satisfied
19891,dissatisfied
96581,satisfied
112458,satisfied
114309,satisfied
97960,dissatisfied
2612,dissatisfied
36301,satisfied
103257,dissatisfied
97413,dissatisfied
39282,dissatisfied
46344,satisfied
63981,satisfied
108426,satisfied
124724,satisfied
49221,dissatisfied
5474,dissatisfied
52946,dissatisfied
25769,dissatisfied
54509,dissatisfied
32985,satisfied
41555,satisfied
101301,satisfied
98770,satisfied
102366,satisfied
113458,dissatisfied
104773,satisfied
46989,dissatisfied
20904,satisfied
65524,satisfied
28765,dissatisfied
27740,satisfied
84663,dissatisfied
106577,satisfied
111543,satisfied
22547,satisfied
97570,satisfied
35354,satisfied
8658,satisfied
1296,dissatisfied
70679,satisfied
58794,satisfied
12062,dissatisfied
82389,dissatisfied
85205,satisfied
28797,satisfied
106007,dissatisfied
97154,satisfied
124763,satisfied
30511,satisfied
112213,satisfied
21508,satisfied
32420,satisfied
97907,satisfied
74666,dissatisfied
29193,satisfied
12494,dissatisfied
46742,dissatisfied
19721,satisfied
16730,satisfied
110659,satisfied
27170,satisfied
53628,dissatisfied
118109,satisfied
128477,satisfied
118832,dissatisfied
38040,dissatisfied
94286,satisfied
9769,satisfied
38059,dissatisfied
112725,satisfied
22659,dissatisfied
77488,satisfied
12226,dissatisfied
124109,satisfied
17675,dissatisfied
118900,satisfied
58714,satisfied
13289,dissatisfied
29367,satisfied
52556,satisfied
87049,dissatisfied
98692,satisfied
83554,satisfied
109018,satisfied
11634,dissatisfied
27291,dissatisfied
67443,dissatisfied
40079,satisfied
75467,dissatisfied
85531,dissatisfied
121310,satisfied
190,dissatisfied
96250,satisfied
83176,dissatisfied
76712,dissatisfied
99973,dissatisfied
26650,satisfied
25119,satisfied
52157,satisfied
83542,satisfied
28974,dissatisfied
36053,satisfied
101126,satisfied
80598,satisfied
76271,dissatisfied
15214,satisfied
51705,satisfied
104554,satisfied
120064,satisfied
106590,satisfied
100412,dissatisfied
46506,dissatisfied
58534,satisfied
61533,satisfied
99241,satisfied
4033,dissatisfied
57967,satisfied
20184,satisfied
109736,satisfied
84422,dissatisfied
18706,satisfied
85263,satisfied
14012,satisfied
53060,dissatisfied
65864,satisfied
27705,dissatisfied
85843,dissatisfied
54281,dissatisfied
112046,satisfied
13158,dissatisfied
28512,satisfied
5341,dissatisfied
37529,satisfied
107397,satisfied
110383,satisfied
123755,satisfied
6147,dissatisfied
92978,satisfied
77912,satisfied
4228,dissatisfied
36533,satisfied
41940,satisfied
42422,dissatisfied
86401,satisfied
54517,dissatisfied
95158,satisfied
4106,satisfied
40168,satisfied
69668,satisfied
109739,satisfied
2641,satisfied
39368,satisfied
99979,dissatisfied
118951,satisfied
44884,satisfied
67741,satisfied
37808,dissatisfied
60675,dissatisfied
112470,satisfied
126894,satisfied
84660,satisfied
128812,satisfied
110471,satisfied
16317,dissatisfied
106129,dissatisfied
67448,dissatisfied
97139,satisfied
60497,satisfied
69524,dissatisfied
40020,satisfied
126292,satisfied
118276,satisfied
62149,satisfied
107418,satisfied
88672,satisfied
10060,satisfied
56955,satisfied
105324,satisfied
86859,satisfied
13444,dissatisfied
30362,satisfied
25058,satisfied
99145,satisfied
68745,dissatisfied
20047,satisfied
110563,satisfied
68820,dissatisfied
98332,satisfied
5559,satisfied
89284,satisfied
69556,dissatisfied
76275,dissatisfied
36392,dissatisfied
2549,satisfied
27106,dissatisfied
73976,dissatisfied
84529,satisfied
119432,satisfied
53879,satisfied
1141,satisfied
60755,satisfied
93496,satisfied
55021,dissatisfied
83003,dissatisfied
56184,dissatisfied
84003,dissatisfied
56089,satisfied
49713,dissatisfied
34126,dissatisfied
81739,satisfied
61016,satisfied
129744,dissatisfied
46836,dissatisfied
99945,satisfied
50018,dissatisfied
54448,dissatisfied
51038,satisfied
126460,satisfied
118120,satisfied
115093,satisfied
50454,dissatisfied
87923,dissatisfied
114275,satisfied
30402,satisfied
88149,satisfied
35904,dissatisfied
102032,satisfied
82339,satisfied
46387,satisfied
51780,dissatisfied
63647,satisfied
66918,dissatisfied
72595,dissatisfied
86929,dissatisfied
89833,satisfied
81579,satisfied
92681,satisfied
54341,dissatisfied
8947,satisfied
123088,satisfied
110868,satisfied
59610,dissatisfied
113557,satisfied
128830,satisfied
7022,satisfied
113383,satisfied
7537,satisfied
96649,dissatisfied
129312,satisfied
21571,satisfied
127267,satisfied
60852,dissatisfied
73638,satisfied
18868,satisfied
122245,satisfied
98287,dissatisfied
129294,satisfied
35605,dissatisfied
37165,dissatisfied
73303,dissatisfied
77865,dissatisfied
868,dissatisfied
108396,satisfied
89116,satisfied
46518,dissatisfied
45338,satisfied
102313,satisfied
50940,satisfied
43107,dissatisfied
48996,dissatisfied
105208,dissatisfied
8341,dissatisfied
91418,satisfied
56602,satisfied
58348,dissatisfied
49197,dissatisfied
35863,satisfied
121384,satisfied
86038,satisfied
1563,satisfied
120863,satisfied
78496,satisfied
81469,satisfied
2305,dissatisfied
98521,satisfied
29554,dissatisfied
86850,satisfied
101380,satisfied
9494,dissatisfied
70557,dissatisfied
39780,dissatisfied
83227,dissatisfied
63467,satisfied
30790,satisfied
21230,satisfied
79374,dissatisfied
116720,satisfied
6309,satisfied
90476,satisfied
31686,dissatisfied
111807,satisfied
78535,satisfied
114145,satisfied
16655,satisfied
9867,dissatisfied
17683,dissatisfied
17198,satisfied
111392,satisfied
110260,satisfied
110066,satisfied
41005,dissatisfied
31663,dissatisfied
50600,satisfied
17819,dissatisfied
41231,satisfied
87293,dissatisfied
96527,dissatisfied
127324,satisfied
111752,satisfied
65160,satisfied
3846,dissatisfied
126012,satisfied
92994,satisfied
28317,satisfied
85700,dissatisfied
123177,satisfied
116374,satisfied
68775,satisfied
8099,satisfied
99389,satisfied
20110,dissatisfied
21679,satisfied
128209,satisfied
83965,dissatisfied
79997,satisfied
87523,satisfied
3944,dissatisfied
14328,dissatisfied
72886,satisfied
127511,satisfied
55287,dissatisfied
91804,satisfied
30947,dissatisfied
21878,satisfied
101499,satisfied
70637,satisfied
1027,dissatisfied
97750,satisfied
80887,dissatisfied
78888,satisfied
28080,dissatisfied
109222,satisfied
114749,satisfied
65926,satisfied
40722,dissatisfied
111874,satisfied
20208,satisfied
81300,dissatisfied
67175,satisfied
103272,satisfied
11250,dissatisfied
37747,dissatisfied
112399,dissatisfied
82188,satisfied
15599,dissatisfied
100819,satisfied
89716,satisfied
44611,satisfied
102859,satisfied
80724,dissatisfied
22342,dissatisfied
41023,dissatisfied
127768,satisfied
108374,satisfied
101118,satisfied
82087,dissatisfied
94281,satisfied
93558,satisfied
68749,dissatisfied
101934,satisfied
103847,dissatisfied
109094,dissatisfied
125695,satisfied
27080,dissatisfied
9820,satisfied
27278,dissatisfied
141,dissatisfied
21924,satisfied
33764,dissatisfied
943,dissatisfied
9279,dissatisfied
37262,dissatisfied
90304,dissatisfied
68088,dissatisfied
112238,satisfied
40134,dissatisfied
121421,satisfied
38635,satisfied
85883,dissatisfied
33841,dissatisfied
46427,satisfied
35679,satisfied
51553,satisfied
81073,dissatisfied
43880,dissatisfied
53143,dissatisfied
119119,satisfied
82738,satisfied
81584,dissatisfied
36274,dissatisfied
91495,satisfied
28890,satisfied
3499,satisfied
13637,satisfied
94875,satisfied
57936,dissatisfied
19401,dissatisfied
49822,dissatisfied
113803,satisfied
62031,satisfied
127894,satisfied
6218,satisfied
112976,satisfied
24396,satisfied
53573,satisfied
128122,satisfied
97332,satisfied
21480,satisfied
34651,dissatisfied
30523,dissatisfied
67880,dissatisfied
83344,satisfied
15702,satisfied
128402,satisfied
39962,dissatisfied
95984,dissatisfied
48251,dissatisfied
14366,dissatisfied
78646,satisfied
6159,satisfied
52522,satisfied
64371,satisfied
112956,satisfied
105937,satisfied
108372,satisfied
116480,satisfied
114795,satisfied
55653,dissatisfied
30558,dissatisfied
25583,satisfied
101470,satisfied
1098,satisfied
92154,satisfied
89330,dissatisfied
17167,dissatisfied
80857,satisfied
30326,dissatisfied
121256,satisfied
58262,satisfied
15228,satisfied
89912,satisfied
53223,dissatisfied
83770,satisfied
7324,dissatisfied
106162,satisfied
30514,dissatisfied
12951,satisfied
106542,satisfied
86588,dissatisfied
75911,dissatisfied
100502,satisfied
120000,satisfied
16570,satisfied
120387,dissatisfied
93612,satisfied
92958,satisfied
58456,satisfied
12563,satisfied
78601,dissatisfied
87466,satisfied
56736,satisfied
4517,satisfied
54133,dissatisfied
71484,dissatisfied
63295,satisfied
19045,dissatisfied
2284,dissatisfied
87835,satisfied
100326,satisfied
45607,dissatisfied
63636,satisfied
8436,dissatisfied
93894,satisfied
92732,satisfied
40874,satisfied
67975,dissatisfied
107145,satisfied
122309,dissatisfied
43929,dissatisfied
56370,dissatisfied
65095,dissatisfied
54137,satisfied
46496,satisfied
81400,dissatisfied
62749,satisfied
123099,satisfied
244,dissatisfied
30944,dissatisfied
54608,dissatisfied
23011,satisfied
37621,dissatisfied
65145,dissatisfied
50487,dissatisfied
42727,dissatisfied
63370,dissatisfied
77491,satisfied
104921,satisfied
65801,dissatisfied
79051,dissatisfied
73529,dissatisfied
56077,dissatisfied
102454,satisfied
5445,satisfied
101961,dissatisfied
41975,dissatisfied
93864,satisfied
116833,dissatisfied
28383,dissatisfied
61391,satisfied
13530,dissatisfied
100605,satisfied
36488,satisfied
54735,dissatisfied
90402,dissatisfied
64593,satisfied
126172,satisfied
16628,satisfied
64960,satisfied
719,dissatisfied
20027,satisfied
5506,dissatisfied
71059,satisfied
49829,satisfied
21003,satisfied
97483,satisfied
15273,satisfied
67186,dissatisfied
24757,satisfied
96737,satisfied
46497,satisfied
1822,satisfied
61982,satisfied
79813,dissatisfied
67551,dissatisfied
112375,satisfied
40554,dissatisfied
108762,satisfied
109071,dissatisfied
54919,dissatisfied
80230,satisfied
44315,dissatisfied
57429,satisfied
31104,dissatisfied
23375,satisfied
80969,dissatisfied
99953,dissatisfied
50298,dissatisfied
18876,dissatisfied
16136,satisfied
14447,satisfied
65905,satisfied
63510,dissatisfied
96848,satisfied
82683,dissatisfied
7835,satisfied
37734,dissatisfied
14906,satisfied
9552,satisfied
7980,satisfied
129110,satisfied
3551,dissatisfied
21429,satisfied
121109,satisfied
28688,satisfied
49895,dissatisfied
127973,satisfied
2371,dissatisfied
1626,satisfied
16405,dissatisfied
33819,dissatisfied
67559,dissatisfied
100351,satisfied
18523,satisfied
114576,satisfied
3479,satisfied
103729,satisfied
21179,satisfied
60975,satisfied
125201,satisfied
87918,satisfied
8142,satisfied
3631,satisfied
27193,satisfied
97555,dissatisfied
44343,dissatisfied
44127,satisfied
62253,dissatisfied
13336,satisfied
5043,satisfied
56679,satisfied
69039,dissatisfied
106696,satisfied
10656,dissatisfied
42684,satisfied
129346,satisfied
56851,satisfied
71234,dissatisfied
115980,satisfied
24495,satisfied
125566,satisfied
70884,satisfied
92710,satisfied
31116,dissatisfied
58404,dissatisfied
99100,satisfied
122412,satisfied
118437,satisfied
108389,satisfied
80560,satisfied
16062,satisfied
28000,satisfied
97744,satisfied
2898,dissatisfied
56516,dissatisfied
24389,dissatisfied
28013,satisfied
38133,dissatisfied
65776,dissatisfied
65504,dissatisfied
117664,satisfied
76055,satisfied
34625,satisfied
97142,dissatisfied
53085,dissatisfied
23665,satisfied
1799,satisfied
32121,satisfied
69261,satisfied
44362,dissatisfied
50399,dissatisfied
46126,satisfied
26991,dissatisfied
7557,dissatisfied
98959,satisfied
69508,dissatisfied
59650,satisfied
46295,dissatisfied
16109,satisfied
116396,satisfied
107906,satisfied
22138,dissatisfied
817,dissatisfied
67518,dissatisfied
112414,satisfied
43027,dissatisfied
58923,satisfied
116683,satisfied
53638,satisfied
34145,dissatisfied
30342,dissatisfied
13057,satisfied
113633,satisfied
103503,satisfied
34382,satisfied
25661,satisfied
115825,satisfied
53818,satisfied
90095,satisfied
95064,dissatisfied
67554,dissatisfied
125206,satisfied
124579,satisfied
34573,satisfied
25117,dissatisfied
103564,satisfied
8457,satisfied
104714,satisfied
73314,satisfied
124589,dissatisfied
68059,dissatisfied
60907,dissatisfied
107677,satisfied
29021,satisfied
15172,dissatisfied
23603,dissatisfied
59445,satisfied
119670,satisfied
103606,satisfied
11357,dissatisfied
97251,satisfied
16459,dissatisfied
126048,satisfied
20471,satisfied
89229,satisfied
3384,dissatisfied
115209,satisfied
71661,dissatisfied
89243,satisfied
16006,dissatisfied
127619,satisfied
33193,dissatisfied
4159,dissatisfied
37374,satisfied
1239,dissatisfied
97127,satisfied
128429,satisfied
20038,satisfied
10628,satisfied
5637,satisfied
89560,satisfied
30917,dissatisfied
11143,satisfied
12288,satisfied
101228,dissatisfied
71246,dissatisfied
52462,satisfied
117533,satisfied
80844,satisfied
70781,satisfied
10751,satisfied
76874,dissatisfied
65084,satisfied
103,dissatisfied
64186,satisfied
24243,dissatisfied
2496,satisfied
123043,satisfied
64554,dissatisfied
120311,satisfied
75005,satisfied
97598,satisfied
59173,dissatisfied
51829,satisfied
2083,dissatisfied
2478,satisfied
127003,satisfied
73537,dissatisfied
46454,dissatisfied
71958,dissatisfied
43350,dissatisfied
56059,satisfied
30093,satisfied
54611,dissatisfied
64939,satisfied
98851,satisfied
95316,satisfied
27481,dissatisfied
93607,satisfied
126426,satisfied
48318,satisfied
71399,dissatisfied
3410,dissatisfied
24247,satisfied
125746,satisfied
47986,satisfied
78272,dissatisfied
25449,satisfied
104279,satisfied
61376,satisfied
24764,dissatisfied
36969,dissatisfied
9379,satisfied
94985,satisfied
19145,satisfied
11015,dissatisfied
23931,satisfied
52715,dissatisfied
118316,satisfied
17895,satisfied
115785,satisfied
1442,dissatisfied
98514,satisfied
1560,dissatisfied
95433,dissatisfied
105096,satisfied
2390,dissatisfied
65569,satisfied
2683,dissatisfied
39760,dissatisfied
127436,dissatisfied
96579,satisfied
69437,dissatisfied
81825,dissatisfied
86648,dissatisfied
28831,dissatisfied
75263,dissatisfied
27980,dissatisfied
122786,satisfied
32553,dissatisfied
110318,dissatisfied
116246,dissatisfied
75043,dissatisfied
28434,satisfied
127092,satisfied
77659,satisfied
96726,satisfied
87831,dissatisfied
95547,dissatisfied
54432,dissatisfied
38037,dissatisfied
24797,dissatisfied
12173,satisfied
88609,satisfied
124865,satisfied
29868,satisfied
10867,satisfied
105741,satisfied
15643,dissatisfied
75906,dissatisfied
95230,satisfied
18584,dissatisfied
44568,dissatisfied
15002,dissatisfied
40714,dissatisfied
42366,satisfied
42416,dissatisfied
77723,dissatisfied
34063,dissatisfied
82034,satisfied
81161,dissatisfied
112689,satisfied
120825,satisfied
58499,satisfied
123971,dissatisfied
52862,satisfied
43361,dissatisfied
68982,dissatisfied
102098,dissatisfied
52844,dissatisfied
60786,satisfied
116545,satisfied
35043,satisfied
128097,satisfied
91009,satisfied
15434,satisfied
117514,satisfied
41248,dissatisfied
9956,dissatisfied
77501,satisfied
105309,satisfied
122620,satisfied
125307,satisfied
37901,dissatisfied
12971,dissatisfied
91500,dissatisfied
54499,dissatisfied
51022,satisfied
23719,satisfied
31539,satisfied
84930,satisfied
115792,satisfied
67134,dissatisfied
44537,satisfied
91257,satisfied
106667,satisfied
55091,dissatisfied
95639,satisfied
92337,satisfied
109866,satisfied
5324,satisfied
112355,satisfied
68795,dissatisfied
33142,satisfied
33351,dissatisfied
18601,dissatisfied
129245,satisfied
118952,satisfied
67893,dissatisfied
80291,dissatisfied
19316,satisfied
35297,satisfied
114263,satisfied
89421,satisfied
68141,dissatisfied
73659,satisfied
95304,satisfied
21616,dissatisfied
96085,satisfied
105529,satisfied
15342,satisfied
96050,satisfied
36213,satisfied
94356,satisfied
79794,dissatisfied
121537,satisfied
120919,satisfied
23183,satisfied
41332,dissatisfied
29099,dissatisfied
59737,dissatisfied
109886,satisfied
19708,dissatisfied
2236,dissatisfied
80664,satisfied
92525,satisfied
61560,satisfied
118925,satisfied
125102,satisfied
14390,dissatisfied
52937,satisfied
104642,satisfied
45586,satisfied
64936,dissatisfied
22255,dissatisfied
66901,dissatisfied
60633,satisfied
26515,satisfied
25787,dissatisfied
57691,satisfied
117441,satisfied
107226,satisfied
92573,satisfied
77078,dissatisfied
79339,dissatisfied
61124,dissatisfied
95606,satisfied
102381,satisfied
40291,dissatisfied
41714,dissatisfied
56054,satisfied
98880,satisfied
98793,satisfied
8816,satisfied
103780,dissatisfied
112658,satisfied
40821,dissatisfied
73617,dissatisfied
32906,dissatisfied
17393,dissatisfied
23045,dissatisfied
18506,satisfied
73361,dissatisfied
109891,satisfied
66797,dissatisfied
91036,dissatisfied
85206,satisfied
48701,dissatisfied
9889,dissatisfied
126516,satisfied
76217,satisfied
83891,dissatisfied
81008,dissatisfied
16582,satisfied
32537,satisfied
44001,dissatisfied
1767,dissatisfied
93497,satisfied
89858,satisfied
64206,satisfied
116140,dissatisfied
17516,dissatisfied
24832,satisfied
8148,satisfied
55442,dissatisfied
65485,satisfied
100430,satisfied
11960,dissatisfied
79412,dissatisfied
56464,dissatisfied
105220,satisfied
90878,satisfied
37368,satisfied
7167,dissatisfied
18648,satisfied
52166,satisfied
74931,dissatisfied
54198,satisfied
106081,satisfied
26627,satisfied
5359,dissatisfied
50580,satisfied
6913,dissatisfied
63817,satisfied
27951,satisfied
96959,satisfied
41939,satisfied
81463,dissatisfied
38819,satisfied
79386,dissatisfied
11428,satisfied
24066,dissatisfied
3171,satisfied
56320,satisfied
127386,satisfied
55940,satisfied
23933,satisfied
27228,dissatisfied
40298,dissatisfied
87696,dissatisfied
44138,dissatisfied
52079,dissatisfied
39097,satisfied
96347,dissatisfied
85300,dissatisfied
88223,satisfied
81348,dissatisfied
63005,satisfied
118730,satisfied
19492,satisfied
17144,dissatisfied
36229,satisfied
7257,dissatisfied
52057,dissatisfied
53811,satisfied
70591,satisfied
73577,satisfied
40033,satisfied
88805,satisfied
17573,dissatisfied
25691,dissatisfied
47544,dissatisfied
82508,satisfied
113151,satisfied
51791,dissatisfied
27158,dissatisfied
111020,satisfied
55974,dissatisfied
68934,dissatisfied
20063,satisfied
57121,satisfied
5693,dissatisfied
122304,dissatisfied
106712,dissatisfied
113534,satisfied
41247,satisfied
67767,dissatisfied
117905,satisfied
127282,satisfied
42500,satisfied
86317,dissatisfied
37950,dissatisfied
25639,dissatisfied
76795,satisfied
78289,dissatisfied
125864,satisfied
23084,dissatisfied
17669,satisfied
37321,dissatisfied
94057,satisfied
47419,satisfied
76514,dissatisfied
24960,satisfied
49877,dissatisfied
102213,satisfied
8634,satisfied
43371,dissatisfied
21563,satisfied
6586,dissatisfied
107607,dissatisfied
87239,dissatisfied
82531,satisfied
73399,satisfied
106072,satisfied
36742,satisfied
8996,satisfied
36471,dissatisfied
106075,satisfied
32888,dissatisfied
68636,dissatisfied
118708,satisfied
6546,dissatisfied
117828,satisfied
38084,dissatisfied
75524,dissatisfied
118837,satisfied
119204,satisfied
86063,dissatisfied
28791,dissatisfied
36245,satisfied
81067,satisfied
6065,satisfied
51621,satisfied
74168,satisfied
16535,dissatisfied
128052,satisfied
127759,satisfied
128810,satisfied
14938,dissatisfied
76891,satisfied
16277,satisfied
38465,satisfied
95219,satisfied
18501,dissatisfied
85378,satisfied
65622,dissatisfied
70355,dissatisfied
49261,dissatisfied
115476,satisfied
9817,dissatisfied
80049,dissatisfied
27149,dissatisfied
28131,satisfied
26612,satisfied
33938,dissatisfied
108225,satisfied
98220,dissatisfied
63610,satisfied
73428,dissatisfied
35232,dissatisfied
9559,satisfied
2538,satisfied
124530,satisfied
95617,satisfied
1365,satisfied
133,dissatisfied
55462,dissatisfied
83139,dissatisfied
104509,satisfied
51409,satisfied
92480,satisfied
121054,satisfied
79212,dissatisfied
40996,satisfied
35836,dissatisfied
49818,dissatisfied
125723,satisfied
58174,satisfied
45982,dissatisfied
17348,satisfied
88165,dissatisfied
115114,satisfied
7658,satisfied
45230,satisfied
73258,satisfied
19939,satisfied
62693,satisfied
103364,satisfied
27941,dissatisfied
91221,satisfied
53544,dissatisfied
84543,satisfied
116371,satisfied
107187,satisfied
95751,satisfied
87843,dissatisfied
62473,satisfied
47031,satisfied
118000,satisfied
120413,satisfied
111120,satisfied
2053,satisfied
105967,satisfied
52294,satisfied
68280,dissatisfied
1376,dissatisfied
53802,dissatisfied
59079,satisfied
75001,dissatisfied
66755,dissatisfied
104660,dissatisfied
70546,satisfied
73506,satisfied
9092,satisfied
98321,dissatisfied
50536,dissatisfied
95794,satisfied
10117,satisfied
105666,satisfied
105934,dissatisfied
129588,satisfied
59535,satisfied
12444,dissatisfied
39901,satisfied
57478,satisfied
117144,satisfied
68646,satisfied
97640,satisfied
63614,satisfied
93974,satisfied
89800,dissatisfied
51400,satisfied
57415,satisfied
75560,dissatisfied
61470,satisfied
38556,dissatisfied
102668,satisfied
42126,dissatisfied
53794,dissatisfied
89885,dissatisfied
109576,satisfied
75967,dissatisfied
13529,dissatisfied
115292,satisfied
19971,dissatisfied
97774,satisfied
42348,dissatisfied
36984,dissatisfied
118153,satisfied
70120,satisfied
57426,satisfied
127390,satisfied
93415,satisfied
8795,satisfied
39754,satisfied
22495,satisfied
89869,satisfied
128362,satisfied
122547,satisfied
79898,satisfied
44782,satisfied
44696,satisfied
71892,satisfied
123979,satisfied
85886,satisfied
59801,dissatisfied
49178,dissatisfied
21041,dissatisfied
8749,satisfied
75134,satisfied
113059,dissatisfied
46099,satisfied
17888,dissatisfied
110614,satisfied
30577,satisfied
68098,dissatisfied
70641,satisfied
99191,satisfied
56454,dissatisfied
15949,satisfied
5418,dissatisfied
126527,satisfied
10504,dissatisfied
105030,dissatisfied
10885,dissatisfied
84472,satisfied
43484,dissatisfied
50499,dissatisfied
129020,satisfied
33353,dissatisfied
59560,dissatisfied
45066,satisfied
86789,dissatisfied
17261,satisfied
116483,satisfied
72061,satisfied
17482,satisfied
9215,satisfied
77921,satisfied
23474,dissatisfied
122966,satisfied
119795,satisfied
13023,satisfied
127432,satisfied
19568,satisfied
17232,satisfied
38370,satisfied
93418,satisfied
35059,dissatisfied
102497,satisfied
47343,dissatisfied
95591,satisfied
48665,dissatisfied
33745,satisfied
126585,satisfied
24010,satisfied
4098,dissatisfied
57258,satisfied
89527,satisfied
55630,dissatisfied
87788,satisfied
78219,satisfied
112574,satisfied
90638,satisfied
108482,satisfied
18344,dissatisfied
31411,satisfied
81757,dissatisfied
10552,dissatisfied
27665,satisfied
80267,dissatisfied
27417,dissatisfied
49786,dissatisfied
49597,dissatisfied
73706,dissatisfied
39736,satisfied
48542,dissatisfied
24641,dissatisfied
81265,dissatisfied
16098,satisfied
26893,satisfied
15713,satisfied
105182,dissatisfied
12272,dissatisfied
106230,satisfied
121707,satisfied
103567,satisfied
68378,satisfied
121288,satisfied
62774,satisfied
51095,satisfied
85759,dissatisfied
85676,satisfied
26992,dissatisfied
73610,satisfied
121747,satisfied
71589,dissatisfied
113936,satisfied
82042,dissatisfied
129332,satisfied
9790,satisfied
81743,dissatisfied
41352,satisfied
24086,dissatisfied
108980,satisfied
8621,satisfied
40250,dissatisfied
65565,dissatisfied
5767,satisfied
28970,dissatisfied
60621,satisfied
62373,satisfied
104982,dissatisfied
20306,satisfied
73182,dissatisfied
3106,satisfied
96443,satisfied
23212,satisfied
45624,satisfied
27110,dissatisfied
31489,dissatisfied
114830,satisfied
37486,satisfied
5675,satisfied
52661,dissatisfied
14294,satisfied
32103,satisfied
4210,satisfied
14789,satisfied
18938,satisfied
73769,dissatisfied
45389,dissatisfied
13046,satisfied
115786,satisfied
78537,dissatisfied
43396,dissatisfied
38764,satisfied
48246,dissatisfied
61583,satisfied
